pos[m] eKin rmsX rmsXp rmsY rmsYp rmsZ rmsdp_p  rmsZp phase time eKin x xp y yp z dp_p zp phase0 time0 eKin0 
+2.629378e+002   1033.533367  +1.858928e-003 +1.867418e-004 +1.321557e-003 +1.398591e-004 +1.193329e-003 +1.945417e-004 +4.409991e-005 +6.558887e-001 +4.526492e-012 +2.967958e-001 +1.637879e-005 +4.636785e-006 +4.618088e-005 +5.387356e-006 +1.304149e-004 +2.618590e-005 +5.935979e-006 +7.167983e-002 +4.946848e-013 +3.994959e-002 
+2.629897e+002   1033.533367  +1.866977e-003 +1.871452e-004 +1.322181e-003 +1.398822e-004 +1.192576e-003 +1.943146e-004 +4.404841e-005 +6.554746e-001 +4.523635e-012 +2.964492e-001 +1.661946e-005 +4.636468e-006 +4.646041e-005 +5.389933e-006 +1.307220e-004 +2.618614e-005 +5.936033e-006 +7.184865e-002 +4.958499e-013 +3.994995e-002 
+2.630416e+002   1033.533367  +1.875025e-003 +1.875486e-004 +1.322806e-003 +1.399052e-004 +1.191823e-003 +1.940874e-004 +4.399691e-005 +6.550606e-001 +4.520777e-012 +2.961025e-001 +1.686013e-005 +4.636152e-006 +4.673993e-005 +5.392511e-006 +1.310292e-004 +2.618638e-005 +5.936088e-006 +7.201746e-002 +4.970149e-013 +3.995032e-002 
+2.630935e+002   1033.533367  +1.883074e-003 +1.879520e-004 +1.323430e-003 +1.399283e-004 +1.191070e-003 +1.938602e-004 +4.394541e-005 +6.546466e-001 +4.517920e-012 +2.957560e-001 +1.710079e-005 +4.635836e-006 +4.701945e-005 +5.395088e-006 +1.313363e-004 +2.618661e-005 +5.936142e-006 +7.218627e-002 +4.981799e-013 +3.995068e-002 
+2.631454e+002   1033.533367  +1.891123e-003 +1.883554e-004 +1.324055e-003 +1.399514e-004 +1.190316e-003 +1.936330e-004 +4.389391e-005 +6.542326e-001 +4.515063e-012 +2.954094e-001 +1.734146e-005 +4.635519e-006 +4.729897e-005 +5.397665e-006 +1.316435e-004 +2.618685e-005 +5.936196e-006 +7.235509e-002 +4.993450e-013 +3.995105e-002 
+2.631973e+002   1033.533367  +1.899172e-003 +1.887588e-004 +1.324680e-003 +1.399745e-004 +1.189563e-003 +1.934058e-004 +4.384241e-005 +6.538185e-001 +4.512205e-012 +2.950627e-001 +1.758213e-005 +4.635203e-006 +4.757849e-005 +5.400242e-006 +1.319506e-004 +2.618709e-005 +5.936250e-006 +7.252391e-002 +5.005101e-013 +3.995141e-002 
+2.632491e+002   1033.533367  +1.902206e-003 +2.039708e-004 +1.329076e-003 +1.559534e-004 +1.188844e-003 +1.931958e-004 +4.379481e-005 +6.534236e-001 +4.509480e-012 +2.947424e-001 +1.777370e-005 +4.378219e-006 +4.798965e-005 +6.110522e-006 +1.322557e-004 +2.618728e-005 +5.936293e-006 +7.269157e-002 +5.016672e-013 +3.995170e-002 
+2.633007e+002   1033.533367  +1.890200e-003 +2.636089e-004 +1.344786e-003 +2.198001e-004 +1.188230e-003 +1.930375e-004 +4.375892e-005 +6.530861e-001 +4.507150e-012 +2.945009e-001 +1.781797e-005 +3.351229e-006 +4.879573e-005 +8.943910e-006 +1.325544e-004 +2.618732e-005 +5.936302e-006 +7.285578e-002 +5.028004e-013 +3.995176e-002 
+2.633522e+002   1033.533367  +1.878194e-003 +3.232469e-004 +1.360497e-003 +2.836467e-004 +1.187616e-003 +1.928792e-004 +4.372304e-005 +6.527485e-001 +4.504821e-012 +2.942593e-001 +1.786225e-005 +2.324240e-006 +4.960181e-005 +1.177730e-005 +1.328532e-004 +2.618736e-005 +5.936311e-006 +7.302000e-002 +5.039337e-013 +3.995182e-002 
+2.634037e+002   1033.533367  +1.866187e-003 +3.828849e-004 +1.376208e-003 +3.474933e-004 +1.187002e-003 +1.927209e-004 +4.368715e-005 +6.524110e-001 +4.502492e-012 +2.940178e-001 +1.790652e-005 +1.297251e-006 +5.040790e-005 +1.461068e-005 +1.331520e-004 +2.618740e-005 +5.936320e-006 +7.318422e-002 +5.050671e-013 +3.995188e-002 
+2.634552e+002   1033.533367  +1.854181e-003 +4.425230e-004 +1.391919e-003 +4.113400e-004 +1.186388e-003 +1.925625e-004 +4.365126e-005 +6.520735e-001 +4.500162e-012 +2.937763e-001 +1.795080e-005 +2.702615e-007 +5.121398e-005 +1.744407e-005 +1.334508e-004 +2.618744e-005 +5.936329e-006 +7.334843e-002 +5.062003e-013 +3.995194e-002 
+2.635067e+002   1033.533367  +1.842175e-003 +5.021610e-004 +1.407630e-003 +4.751866e-004 +1.185774e-003 +1.924042e-004 +4.361537e-005 +6.517360e-001 +4.497833e-012 +2.935347e-001 +1.799507e-005 -7.567278e-007 +5.202006e-005 +2.027746e-005 +1.337495e-004 +2.618748e-005 +5.936338e-006 +7.351265e-002 +5.073337e-013 +3.995200e-002 
+2.635583e+002   1033.533367  +1.830168e-003 +5.617990e-004 +1.423340e-003 +5.390333e-004 +1.185160e-003 +1.922459e-004 +4.357948e-005 +6.513985e-001 +4.495504e-012 +2.932932e-001 +1.803935e-005 -1.783717e-006 +5.282615e-005 +2.311085e-005 +1.340483e-004 +2.618752e-005 +5.936346e-006 +7.367686e-002 +5.084670e-013 +3.995206e-002 
+2.636098e+002   1033.533367  +1.818162e-003 +6.214370e-004 +1.439051e-003 +6.028799e-004 +1.184546e-003 +1.920876e-004 +4.354359e-005 +6.510609e-001 +4.493174e-012 +2.930517e-001 +1.808363e-005 -2.810706e-006 +5.363223e-005 +2.594424e-005 +1.343471e-004 +2.618756e-005 +5.936355e-006 +7.384108e-002 +5.096003e-013 +3.995212e-002 
+2.636614e+002   1033.533367  +1.788874e-003 +6.284802e-004 +1.468205e-003 +6.112611e-004 +1.184065e-003 +1.919759e-004 +4.351826e-005 +6.507965e-001 +4.491349e-012 +2.928812e-001 +1.795644e-005 -2.939256e-006 +5.492064e-005 +2.630033e-005 +1.346355e-004 +2.618752e-005 +5.936347e-006 +7.399958e-002 +5.106942e-013 +3.995207e-002 
+2.637130e+002   1033.533367  +1.757117e-003 +6.280099e-004 +1.499280e-003 +6.117185e-004 +1.183603e-003 +1.918708e-004 +4.349444e-005 +6.505425e-001 +4.489596e-012 +2.927209e-001 +1.780475e-005 -2.939458e-006 +5.627795e-005 +2.630253e-005 +1.349224e-004 +2.618747e-005 +5.936337e-006 +7.415727e-002 +5.117824e-013 +3.995200e-002 
+2.637646e+002   1033.533367  +1.725361e-003 +6.275395e-004 +1.530354e-003 +6.121760e-004 +1.183141e-003 +1.917657e-004 +4.347062e-005 +6.502886e-001 +4.487844e-012 +2.925606e-001 +1.765307e-005 -2.939659e-006 +5.763526e-005 +2.630473e-005 +1.352093e-004 +2.618743e-005 +5.936327e-006 +7.431495e-002 +5.128706e-013 +3.995193e-002 
+2.638162e+002   1033.533367  +1.693604e-003 +6.270692e-004 +1.561429e-003 +6.126335e-004 +1.182679e-003 +1.916606e-004 +4.344680e-005 +6.500346e-001 +4.486091e-012 +2.924003e-001 +1.750139e-005 -2.939860e-006 +5.899257e-005 +2.630692e-005 +1.354961e-004 +2.618738e-005 +5.936316e-006 +7.447263e-002 +5.139588e-013 +3.995186e-002 
+2.638677e+002   1033.533367  +1.661848e-003 +6.265989e-004 +1.592504e-003 +6.130910e-004 +1.182216e-003 +1.915555e-004 +4.342298e-005 +6.497807e-001 +4.484339e-012 +2.922400e-001 +1.734971e-005 -2.940062e-006 +6.034988e-005 +2.630912e-005 +1.357830e-004 +2.618734e-005 +5.936306e-006 +7.463032e-002 +5.150470e-013 +3.995179e-002 
+2.639193e+002   1033.533367  +1.630091e-003 +6.261285e-004 +1.623578e-003 +6.135484e-004 +1.181754e-003 +1.914505e-004 +4.339916e-005 +6.495266e-001 +4.482585e-012 +2.920796e-001 +1.719802e-005 -2.940263e-006 +6.170720e-005 +2.631131e-005 +1.360699e-004 +2.618729e-005 +5.936296e-006 +7.478801e-002 +5.161353e-013 +3.995172e-002 
+2.639709e+002   1033.533367  +1.598335e-003 +6.256582e-004 +1.654653e-003 +6.140060e-004 +1.181292e-003 +1.913454e-004 +4.337534e-005 +6.492727e-001 +4.480833e-012 +2.919193e-001 +1.704634e-005 -2.940464e-006 +6.306451e-005 +2.631351e-005 +1.363568e-004 +2.618725e-005 +5.936285e-006 +7.494569e-002 +5.172235e-013 +3.995165e-002 
+2.640225e+002   1033.533367  +1.566578e-003 +6.251878e-004 +1.685728e-003 +6.144634e-004 +1.180830e-003 +1.912403e-004 +4.335152e-005 +6.490187e-001 +4.479080e-012 +2.917590e-001 +1.689466e-005 -2.940666e-006 +6.442182e-005 +2.631571e-005 +1.366437e-004 +2.618720e-005 +5.936275e-006 +7.510338e-002 +5.183118e-013 +3.995158e-002 
+2.640741e+002   1033.533367  +1.534822e-003 +6.247175e-004 +1.716802e-003 +6.149209e-004 +1.180368e-003 +1.911352e-004 +4.332770e-005 +6.487648e-001 +4.477328e-012 +2.915987e-001 +1.674297e-005 -2.940867e-006 +6.577913e-005 +2.631790e-005 +1.369306e-004 +2.618716e-005 +5.936265e-006 +7.526106e-002 +5.194000e-013 +3.995151e-002 
+2.641257e+002   1033.533367  +1.503065e-003 +6.242471e-004 +1.747877e-003 +6.153784e-004 +1.179906e-003 +1.910301e-004 +4.330388e-005 +6.485108e-001 +4.475575e-012 +2.914384e-001 +1.659129e-005 -2.941068e-006 +6.713645e-005 +2.632010e-005 +1.372175e-004 +2.618711e-005 +5.936254e-006 +7.541874e-002 +5.204882e-013 +3.995144e-002 
+2.641772e+002   1033.533367  +1.479234e-003 +5.912085e-004 +1.769367e-003 +5.860963e-004 +1.179501e-003 +1.909529e-004 +4.328638e-005 +6.482881e-001 +4.474038e-012 +2.913206e-001 +1.652750e-005 -2.478096e-006 +6.811637e-005 +2.431690e-005 +1.375103e-004 +2.618702e-005 +5.936234e-006 +7.557970e-002 +5.215990e-013 +3.995131e-002 
+2.642288e+002   1033.533367  +1.463328e-003 +5.256016e-004 +1.781272e-003 +5.270745e-004 +1.179153e-003 +1.909037e-004 +4.327521e-005 +6.480966e-001 +4.472717e-012 +2.912454e-001 +1.655161e-005 -1.551950e-006 +6.871892e-005 +2.030831e-005 +1.378091e-004 +2.618688e-005 +5.936203e-006 +7.574392e-002 +5.227323e-013 +3.995110e-002 
+2.642803e+002   1033.533367  +1.447422e-003 +4.599947e-004 +1.793178e-003 +4.680528e-004 +1.178804e-003 +1.908544e-004 +4.326404e-005 +6.479052e-001 +4.471395e-012 +2.911702e-001 +1.657571e-005 -6.258032e-007 +6.932148e-005 +1.629971e-005 +1.381079e-004 +2.618675e-005 +5.936173e-006 +7.590813e-002 +5.238657e-013 +3.995089e-002 
+2.643318e+002   1033.533367  +1.431515e-003 +3.943877e-004 +1.805083e-003 +4.090311e-004 +1.178456e-003 +1.908051e-004 +4.325286e-005 +6.477137e-001 +4.470074e-012 +2.910950e-001 +1.659982e-005 +3.003431e-007 +6.992403e-005 +1.229112e-005 +1.384067e-004 +2.618662e-005 +5.936142e-006 +7.607236e-002 +5.249990e-013 +3.995069e-002 
+2.643833e+002   1033.533367  +1.415609e-003 +3.287808e-004 +1.816989e-003 +3.500093e-004 +1.178107e-003 +1.907558e-004 +4.324169e-005 +6.475222e-001 +4.468752e-012 +2.910198e-001 +1.662393e-005 +1.226489e-006 +7.052658e-005 +8.282524e-006 +1.387055e-004 +2.618648e-005 +5.936112e-006 +7.623658e-002 +5.261324e-013 +3.995048e-002 
+2.644349e+002   1033.533367  +1.399703e-003 +2.631739e-004 +1.828894e-003 +2.909876e-004 +1.177759e-003 +1.907065e-004 +4.323051e-005 +6.473308e-001 +4.467431e-012 +2.909446e-001 +1.664803e-005 +2.152636e-006 +7.112913e-005 +4.273928e-006 +1.390043e-004 +2.618634e-005 +5.936081e-006 +7.640080e-002 +5.272657e-013 +3.995027e-002 
+2.644864e+002   1033.533367  +1.383797e-003 +1.975669e-004 +1.840800e-003 +2.319658e-004 +1.177411e-003 +1.906572e-004 +4.321934e-005 +6.471393e-001 +4.466110e-012 +2.908694e-001 +1.667214e-005 +3.078782e-006 +7.173168e-005 +2.653335e-007 +1.393030e-004 +2.618621e-005 +5.936050e-006 +7.656502e-002 +5.283990e-013 +3.995007e-002 
+2.645379e+002   1033.533367  +1.369821e-003 +1.401562e-004 +1.850265e-003 +1.802711e-004 +1.177081e-003 +1.906144e-004 +4.320964e-005 +6.469579e-001 +4.464858e-012 +2.908041e-001 +1.671837e-005 +3.889166e-006 +7.223801e-005 -3.241933e-006 +1.396027e-004 +2.618606e-005 +5.936016e-006 +7.672974e-002 +5.295358e-013 +3.994984e-002 
+2.645897e+002   1033.533367  +1.369355e-003 +1.401192e-004 +1.842650e-003 +1.798659e-004 +1.176879e-003 +1.906171e-004 +4.321025e-005 +6.468472e-001 +4.464094e-012 +2.908082e-001 +1.691946e-005 +3.889218e-006 +7.207087e-005 -3.239903e-006 +1.399088e-004 +2.618577e-005 +5.935951e-006 +7.689796e-002 +5.306968e-013 +3.994940e-002 
+2.646414e+002   1033.533367  +1.368890e-003 +1.400822e-004 +1.835034e-003 +1.794607e-004 +1.176678e-003 +1.906197e-004 +4.321085e-005 +6.467364e-001 +4.463329e-012 +2.908123e-001 +1.712056e-005 +3.889269e-006 +7.190372e-005 -3.237873e-006 +1.402149e-004 +2.618549e-005 +5.935887e-006 +7.706619e-002 +5.318577e-013 +3.994897e-002 
+2.646931e+002   1033.533367  +1.368424e-003 +1.400452e-004 +1.827419e-003 +1.790554e-004 +1.176476e-003 +1.906224e-004 +4.321146e-005 +6.466257e-001 +4.462565e-012 +2.908164e-001 +1.732165e-005 +3.889320e-006 +7.173657e-005 -3.235842e-006 +1.405209e-004 +2.618520e-005 +5.935822e-006 +7.723441e-002 +5.330187e-013 +3.994853e-002 
+2.647448e+002   1033.533367  +1.367959e-003 +1.400082e-004 +1.819803e-003 +1.786502e-004 +1.176275e-003 +1.906251e-004 +4.321206e-005 +6.465149e-001 +4.461801e-012 +2.908205e-001 +1.752275e-005 +3.889371e-006 +7.156943e-005 -3.233812e-006 +1.408270e-004 +2.618492e-005 +5.935758e-006 +7.740264e-002 +5.341797e-013 +3.994810e-002 
+2.647965e+002   1033.533367  +1.367493e-003 +1.399712e-004 +1.812188e-003 +1.782450e-004 +1.176073e-003 +1.906278e-004 +4.321267e-005 +6.464042e-001 +4.461036e-012 +2.908246e-001 +1.772384e-005 +3.889422e-006 +7.140228e-005 -3.231782e-006 +1.411331e-004 +2.618464e-005 +5.935694e-006 +7.757086e-002 +5.353407e-013 +3.994767e-002 
+2.648482e+002   1033.533367  +1.367028e-003 +1.399343e-004 +1.804572e-003 +1.778397e-004 +1.175872e-003 +1.906305e-004 +4.321328e-005 +6.462934e-001 +4.460272e-012 +2.908286e-001 +1.792494e-005 +3.889473e-006 +7.123512e-005 -3.229752e-006 +1.414392e-004 +2.618435e-005 +5.935629e-006 +7.773909e-002 +5.365016e-013 +3.994723e-002 
+2.648999e+002   1033.533367  +1.366562e-003 +1.398973e-004 +1.796957e-003 +1.774345e-004 +1.175670e-003 +1.906331e-004 +4.321388e-005 +6.461826e-001 +4.459508e-012 +2.908327e-001 +1.812603e-005 +3.889524e-006 +7.106798e-005 -3.227721e-006 +1.417452e-004 +2.618407e-005 +5.935565e-006 +7.790731e-002 +5.376626e-013 +3.994680e-002 
+2.649516e+002   1033.533367  +1.366097e-003 +1.398603e-004 +1.789341e-003 +1.770293e-004 +1.175469e-003 +1.906358e-004 +4.321449e-005 +6.460719e-001 +4.458743e-012 +2.908368e-001 +1.832713e-005 +3.889576e-006 +7.090083e-005 -3.225691e-006 +1.420513e-004 +2.618378e-005 +5.935500e-006 +7.807554e-002 +5.388236e-013 +3.994637e-002 
+2.650033e+002   1033.533367  +1.365631e-003 +1.398233e-004 +1.781726e-003 +1.766240e-004 +1.175267e-003 +1.906385e-004 +4.321510e-005 +6.459611e-001 +4.457979e-012 +2.908409e-001 +1.852822e-005 +3.889626e-006 +7.073368e-005 -3.223661e-006 +1.423574e-004 +2.618350e-005 +5.935436e-006 +7.824376e-002 +5.399846e-013 +3.994593e-002 
+2.650542e+002   1033.532428  +1.365453e-003 +1.398051e-004 +1.774400e-003 +1.761934e-004 +1.175137e-003 +1.906700e-004 +4.322231e-005 +6.458897e-001 +4.457486e-012 +2.908887e-001 +1.872643e-005 +3.890179e-006 +7.056945e-005 -3.220126e-006 +1.426590e-004 +2.618508e-005 +5.935803e-006 +7.840954e-002 +5.411287e-013 +3.994830e-002 
+2.651053e+002   1033.516460  +1.365379e-003 +1.397937e-004 +1.767126e-003 +1.755123e-004 +1.175029e-003 +1.907197e-004 +4.323424e-005 +6.458318e-001 +4.457086e-012 +2.909608e-001 +1.892523e-005 +3.894109e-006 +7.040527e-005 -3.204224e-006 +1.429610e-004 +2.617526e-005 +5.933671e-006 +7.857576e-002 +5.422758e-013 +3.993283e-002 
+2.651564e+002   1033.484524  +1.365382e-003 +1.397913e-004 +1.759911e-003 +1.755603e-004 +1.174923e-003 +1.908816e-004 +4.327235e-005 +6.457769e-001 +4.456708e-012 +2.912003e-001 +1.912422e-005 +3.888237e-006 +7.024186e-005 -3.224012e-006 +1.432617e-004 +2.588884e-005 +5.868933e-006 +7.874137e-002 +5.434187e-013 +3.949485e-002 
+2.652075e+002   1034.038707  +1.365225e-003 +1.399640e-004 +1.752452e-003 +1.845582e-004 +1.174865e-003 +1.915152e-004 +4.339160e-005 +6.456916e-001 +4.456119e-012 +2.922972e-001 +1.932006e-005 +3.759726e-006 +7.006718e-005 -3.684184e-006 +1.435657e-004 +2.456358e-005 +5.565370e-006 +7.890200e-002 +5.445272e-013 +3.748980e-002 
+2.652586e+002   1035.517156  +1.364741e-003 +1.399033e-004 +1.744537e-003 +1.858755e-004 +1.174905e-003 +1.912199e-004 +4.325984e-005 +6.455723e-001 +4.455295e-012 +2.921932e-001 +1.951025e-005 +3.731492e-006 +6.987264e-005 -3.771512e-006 +1.438772e-004 +2.442613e-005 +5.525944e-006 +7.905582e-002 +5.455889e-013 +3.732430e-002 
+2.653097e+002   1036.190630  +1.364610e-003 +1.396320e-004 +1.737041e-003 +1.754129e-004 +1.174921e-003 +1.905350e-004 +4.307553e-005 +6.455166e-001 +4.454911e-012 +2.913038e-001 +1.970450e-005 +3.867925e-006 +6.969319e-005 -3.276432e-006 +1.441813e-004 +2.584922e-005 +5.843909e-006 +7.921503e-002 +5.466876e-013 +3.952018e-002 
+2.653607e+002   1036.523140  +1.364662e-003 +1.396182e-004 +1.729741e-003 +1.824682e-004 +1.174949e-003 +1.906762e-004 +4.309291e-005 +6.454999e-001 +4.454796e-012 +2.915976e-001 +1.990038e-005 +3.760583e-006 +6.952002e-005 -3.645212e-006 +1.444841e-004 +2.507955e-005 +5.667991e-006 +7.937752e-002 +5.478089e-013 +3.835369e-002 
+2.654118e+002   1037.934899  +1.364348e-003 +1.395967e-004 +1.721944e-003 +1.857864e-004 +1.175086e-003 +1.906366e-004 +4.302249e-005 +6.454412e-001 +4.454390e-012 +2.918670e-001 +2.008992e-005 +3.703042e-006 +6.932524e-005 -3.831745e-006 +1.447964e-004 +2.431805e-005 +5.488048e-006 +7.953249e-002 +5.488784e-013 +3.723123e-002 
+2.654629e+002   1038.736116  +1.364319e-003 +1.394960e-004 +1.714475e-003 +1.750576e-004 +1.175188e-003 +1.904023e-004 +4.293482e-005 +6.454210e-001 +4.454251e-012 +2.916952e-001 +2.028262e-005 +3.849989e-006 +6.914194e-005 -3.318036e-006 +1.450977e-004 +2.527066e-005 +5.698413e-006 +7.968862e-002 +5.499560e-013 +3.871449e-002 
+2.655140e+002   1038.985029  +1.364577e-003 +1.393514e-004 +1.707331e-003 +1.799022e-004 +1.175243e-003 +1.904780e-004 +4.294107e-005 +6.454274e-001 +4.454295e-012 +2.918693e-001 +2.047855e-005 +3.770181e-006 +6.897012e-005 -3.580822e-006 +1.453903e-004 +2.423157e-005 +5.462728e-006 +7.984635e-002 +5.510445e-013 +3.713001e-002 
+2.655651e+002   1040.331977  +1.364486e-003 +1.392420e-004 +1.699719e-003 +1.840363e-004 +1.175374e-003 +1.906123e-004 +4.291289e-005 +6.453717e-001 +4.453911e-012 +2.923896e-001 +2.066822e-005 +3.697824e-006 +6.877770e-005 -3.810866e-006 +1.456875e-004 +2.294902e-005 +5.166555e-006 +7.999376e-002 +5.520618e-013 +3.520263e-002 
+2.656161e+002   1041.212095  +1.364653e-003 +1.394640e-004 +1.692399e-003 +1.730155e-004 +1.175448e-003 +1.902843e-004 +4.280099e-005 +6.453291e-001 +4.453617e-012 +2.920916e-001 +2.086075e-005 +3.857316e-006 +6.859533e-005 -3.273738e-006 +1.459726e-004 +2.360503e-005 +5.309521e-006 +8.013994e-002 +5.530706e-013 +3.623436e-002 
+2.656672e+002   1041.352990  +1.365201e-003 +1.392778e-004 +1.685517e-003 +1.756636e-004 +1.175420e-003 +1.906397e-004 +4.287483e-005 +6.453003e-001 +4.453418e-012 +2.926700e-001 +2.105805e-005 +3.807969e-006 +6.842908e-005 -3.428464e-006 +1.462420e-004 +2.242363e-005 +5.043070e-006 +8.028621e-002 +5.540801e-013 +3.442475e-002 
+2.657183e+002   1042.560922  +1.365418e-003 +1.389581e-004 +1.678198e-003 +1.806999e-004 +1.175432e-003 +1.914193e-004 +4.299770e-005 +6.451930e-001 +4.452678e-012 +2.941500e-001 +2.124922e-005 +3.717811e-006 +6.824336e-005 -3.709228e-006 +1.465133e-004 +2.080828e-005 +4.674076e-006 +8.042090e-002 +5.550096e-013 +3.197565e-002 
+2.657694e+002   1043.471098  +1.365861e-003 +1.396905e-004 +1.671127e-003 +1.693493e-004 +1.175372e-003 +1.909111e-004 +4.284420e-005 +6.450740e-001 +4.451856e-012 +2.935819e-001 +2.144283e-005 +3.892661e-006 +6.806594e-005 -3.142165e-006 +1.467708e-004 +2.101984e-005 +4.717263e-006 +8.055157e-002 +5.559115e-013 +3.232417e-002 
+2.658205e+002   1043.451372  +1.366789e-003 +1.396304e-004 +1.664618e-003 +1.698387e-004 +1.175155e-003 +1.920263e-004 +4.309530e-005 +6.449569e-001 +4.451048e-012 +2.952921e-001 +2.164300e-005 +3.877248e-006 +6.790971e-005 -3.186080e-006 +1.470061e-004 +1.971402e-005 +4.424300e-006 +8.068091e-002 +5.568040e-013 +3.031562e-002 
+2.658716e+002   1044.477081  +1.367423e-003 +1.389504e-004 +1.657721e-003 +1.755263e-004 +1.174949e-003 +1.943435e-004 +4.357025e-005 +6.447473e-001 +4.449602e-012 +2.990996e-001 +2.183747e-005 +3.771019e-006 +6.773592e-005 -3.509024e-006 +1.472402e-004 +1.765946e-005 +3.959108e-006 +8.079730e-002 +5.576073e-013 +2.717836e-002 
+2.659227e+002   1045.364714  +1.368245e-003 +1.403779e-004 +1.651027e-003 +1.642829e-004 +1.174656e-003 +1.939783e-004 +4.344950e-005 +6.445031e-001 +4.447917e-012 +2.987483e-001 +2.203387e-005 +3.956717e-006 +6.756854e-005 -2.928824e-006 +1.474588e-004 +1.756569e-005 +3.934566e-006 +8.090683e-002 +5.583632e-013 +2.705313e-002 
+2.659738e+002   1045.174977  +1.369630e-003 +1.406752e-004 +1.644982e-003 +1.629007e-004 +1.174163e-003 +1.962786e-004 +4.397313e-005 +6.442505e-001 +4.446173e-012 +3.022454e-001 +2.223829e-005 +3.975140e-006 +6.742601e-005 -2.869860e-006 +1.476500e-004 +1.620602e-005 +3.630704e-006 +8.101397e-002 +5.591026e-013 +2.495533e-002 
+2.660248e+002   1045.965862  +1.370759e-003 +1.394015e-004 +1.638601e-003 +1.695073e-004 +1.173655e-003 +2.010269e-004 +4.500105e-005 +6.438978e-001 +4.443739e-012 +3.097518e-001 +2.243751e-005 +3.845233e-006 +6.726793e-005 -3.255160e-006 +1.478367e-004 +1.373752e-005 +3.075225e-006 +8.110710e-002 +5.597454e-013 +2.116743e-002 
+2.660759e+002   1047.110862  +1.371869e-003 +1.402119e-004 +1.632172e-003 +1.643991e-004 +1.173105e-003 +2.010378e-004 +4.495163e-005 +6.434893e-001 +4.440920e-012 +3.100504e-001 +2.263532e-005 +3.928369e-006 +6.710602e-005 -2.998715e-006 +1.480135e-004 +1.339203e-005 +2.994429e-006 +8.119056e-002 +5.603213e-013 +2.065384e-002 
+2.661270e+002   1047.419890  +1.373386e-003 +1.414085e-004 +1.626204e-003 +1.592879e-004 +1.172468e-003 +1.992394e-004 +4.453561e-005 +6.431108e-001 +4.438308e-012 +3.073521e-001 +2.283879e-005 +4.018330e-006 +6.696122e-005 -2.729750e-006 +1.481757e-004 +1.397473e-005 +3.123747e-006 +8.127593e-002 +5.609105e-013 +2.155781e-002 
+2.661781e+002   1047.393589  +1.375093e-003 +1.416198e-004 +1.620434e-003 +1.586016e-004 +1.171829e-003 +1.985876e-004 +4.439110e-005 +6.427626e-001 +4.435905e-012 +3.063404e-001 +2.304439e-005 +4.025327e-006 +6.682274e-005 -2.709072e-006 +1.483356e-004 +1.418788e-005 +3.171475e-006 +8.136390e-002 +5.615176e-013 +2.188616e-002 
+2.662292e+002   1047.371986  +1.376856e-003 +1.416656e-004 +1.614701e-003 +1.585133e-004 +1.171213e-003 +1.983694e-004 +4.434330e-005 +6.424270e-001 +4.433588e-012 +3.059983e-001 +2.324989e-005 +4.020486e-006 +6.668399e-005 -2.723168e-006 +1.484965e-004 +1.420863e-005 +3.176183e-006 +8.145247e-002 +5.621288e-013 +2.191778e-002 
