 N           node   position  sizeX  sizeY  sizeZ  sizeZdeg  sizeXP  sizeYP sizedE  eKin Nparts  xMax yMax zMax
   164                        MEBT_Mag:QV09  2.07100    2.634  2.236   3.977    26.400    8.968  10.354  0.00552    2.500000       2000      8.201625   7.190632   10.786107 
   165           MEBT:MEBT_Mag:QV09:1:drift  2.07950    2.710  2.149   3.978    26.408    8.968  10.354  0.00552    2.500000       2000      8.381563   6.921884   10.791921 
   166           MEBT:MEBT_Mag:QV09:2:drift  2.08800    2.785  2.062   3.980    26.417    8.968  10.354  0.00552    2.500000       2000      8.561501   6.653135   10.797736 
   167           MEBT:MEBT_Mag:QV09:3:drift  2.09650    2.861  1.975   3.981    26.429    9.020  10.301  0.00556    2.500000       2000      8.772845   6.384985   10.804052 
   168           MEBT:MEBT_Mag:QV09:4:drift  2.10500    2.937  1.889   3.983    26.440    9.020  10.301  0.00556    2.500000       2000      8.988921   6.116835   10.810368 
   169                        MEBT_Mag:QH10  2.17100    3.041  1.506   4.004    26.576    6.008  2.634  0.00581    2.500000       2000      9.169114   4.952225   10.868026 
   170           MEBT:MEBT_Mag:QH10:1:drift  2.18093    2.982  1.489   4.008    26.603    6.008  2.634  0.00581    2.500000       2000      8.969372   4.905113   10.877841 
   171           MEBT:MEBT_Mag:QH10:2:drift  2.19086    2.924  1.472   4.012    26.631    6.008  2.634  0.00581    2.500000       2000      8.769630   4.858000   10.887657 
   172           MEBT:MEBT_Mag:QH10:3:drift  2.20079    2.866  1.456   4.017    26.663    5.930  2.579  0.00595    2.500000       2000      8.570836   4.812150   10.898333 
   173           MEBT:MEBT_Mag:QH10:4:drift  2.21071    2.809  1.441   4.022    26.695    5.930  2.579  0.00595    2.500000       2000      8.372042   4.766299   10.909009 
   174           MEBT:MEBT_Mag:QH10:5:drift  2.22064    2.751  1.426   4.027    26.728    5.930  2.579  0.00595    2.500000       2000      8.173248   4.720449   10.919685 
   175           MEBT:MEBT_Mag:QH10:6:drift  2.23057    2.694  1.412   4.032    26.765    5.854  2.530  0.00611    2.500000       2000      7.975432   4.675928   10.931183 
   176           MEBT:MEBT_Mag:QH10:7:drift  2.24050    2.638  1.398   4.038    26.802    5.854  2.530  0.00611    2.500000       2000      7.777616   4.631406   10.942682 
   177                  MEBT_RF:Bnch03:Rg01  2.25550    2.561  1.383   4.022    26.696    4.681  2.252  0.01471    2.500000       2000      7.507897   4.581981   10.904484 
   178     MEBT:MEBT_RF:Bnch03:Rg01:1:drift  2.26545    2.517  1.377   3.995    26.517    4.681  2.252  0.01471    2.500000       2000      7.348286   4.561025   10.842275 
   179     MEBT:MEBT_RF:Bnch03:Rg01:2:drift  2.27540    2.473  1.372   3.968    26.338    4.681  2.252  0.01471    2.500000       2000      7.188676   4.540069   10.780066 
   180     MEBT:MEBT_RF:Bnch03:Rg01:3:drift  2.28535    2.429  1.367   3.942    26.165    4.589  2.226  0.01433    2.500000       2000      7.030358   4.522001   10.718826 
   181     MEBT:MEBT_RF:Bnch03:Rg01:4:drift  2.29531    2.386  1.363   3.916    25.992    4.589  2.226  0.01433    2.500000       2000      6.872040   4.503934   10.657587 
   182     MEBT:MEBT_RF:Bnch03:Rg01:5:drift  2.30526    2.343  1.359   3.890    25.820    4.589  2.226  0.01433    2.500000       2000      6.713722   4.485867   10.596347 
   183     MEBT:MEBT_RF:Bnch03:Rg01:6:drift  2.31521    2.301  1.357   3.865    25.653    4.492  2.207  0.01392    2.500000       2000      6.556864   4.470613   10.536165 
   184     MEBT:MEBT_RF:Bnch03:Rg01:7:drift  2.32516    2.259  1.355   3.840    25.487    4.492  2.207  0.01392    2.500000       2000      6.400007   4.455359   10.475983 
   185     MEBT:MEBT_RF:Bnch03:Rg01:8:drift  2.33511    2.217  1.353   3.815    25.321    4.492  2.207  0.01392    2.500000       2000      6.243150   4.440105   10.415801 
   186     MEBT:MEBT_RF:Bnch03:Rg01:9:drift  2.34506    2.177  1.353   3.790    25.161    4.390  2.199  0.01351    2.500000       2000      6.088331   4.427771   10.356647 
   187    MEBT:MEBT_RF:Bnch03:Rg01:10:drift  2.35502    2.136  1.354   3.766    25.001    4.390  2.199  0.01351    2.500000       2000      5.933512   4.415436   10.297493 
   188    MEBT:MEBT_RF:Bnch03:Rg01:11:drift  2.36497    2.096  1.354   3.742    24.842    4.390  2.199  0.01351    2.500000       2000      5.778693   4.403102   10.238339 
   189    MEBT:MEBT_RF:Bnch03:Rg01:12:drift  2.37492    2.057  1.356   3.719    24.689    4.282  2.202  0.01307    2.500000       2000      5.625787   4.392545   10.180366 
   190    MEBT:MEBT_RF:Bnch03:Rg01:13:drift  2.38487    2.018  1.359   3.696    24.536    4.282  2.202  0.01307    2.500000       2000      5.472880   4.381987   10.122393 
   191    MEBT:MEBT_RF:Bnch03:Rg01:14:drift  2.39482    1.979  1.361   3.673    24.384    4.282  2.202  0.01307    2.500000       2000      5.319974   4.371430   10.064420 
   192    MEBT:MEBT_RF:Bnch03:Rg01:15:drift  2.40477    1.942  1.366   3.652    24.239    4.169  2.219  0.01262    2.500000       2000      5.169167   4.363915   10.007708 
   193    MEBT:MEBT_RF:Bnch03:Rg01:16:drift  2.41473    1.904  1.371   3.630    24.094    4.169  2.219  0.01262    2.500000       2000      5.018360   4.356399    9.950997 
   194    MEBT:MEBT_RF:Bnch03:Rg01:17:drift  2.42468    1.867  1.376   3.608    23.949    4.169  2.219  0.01262    2.500000       2000      4.896680   4.365417    9.894286 
   195    MEBT:MEBT_RF:Bnch03:Rg01:18:drift  2.43463    1.832  1.382   3.587    23.811    4.052  2.250  0.01216    2.500000       2000      4.844415   4.377177    9.838768 
   196    MEBT:MEBT_RF:Bnch03:Rg01:19:drift  2.44458    1.796  1.389   3.567    23.674    4.052  2.250  0.01216    2.500000       2000      4.792150   4.388937    9.783250 
   197    MEBT:MEBT_RF:Bnch03:Rg01:20:drift  2.45453    1.761  1.397   3.546    23.537    4.052  2.250  0.01216    2.500000       2000      4.739885   4.400697    9.727732 
   198    MEBT:MEBT_RF:Bnch03:Rg01:21:drift  2.46448    1.728  1.406   3.526    23.408    3.932  2.297  0.01169    2.500000       2000      4.689991   4.415475    9.673624 
   199    MEBT:MEBT_RF:Bnch03:Rg01:22:drift  2.47444    1.694  1.415   3.507    23.279    3.932  2.297  0.01169    2.500000       2000      4.640097   4.430253    9.619515 
   200    MEBT:MEBT_RF:Bnch03:Rg01:23:drift  2.48439    1.661  1.425   3.488    23.150    3.932  2.297  0.01169    2.500000       2000      4.590203   4.445031    9.565407 
   201    MEBT:MEBT_RF:Bnch03:Rg01:24:drift  2.49434    1.630  1.436   3.469    23.029    3.810  2.360  0.01122    2.500000       2000      4.542806   4.462965    9.512737 
   202    MEBT:MEBT_RF:Bnch03:Rg01:25:drift  2.50429    1.599  1.448   3.451    22.908    3.810  2.360  0.01122    2.500000       2000      4.495408   4.480899    9.460068 
   203    MEBT:MEBT_RF:Bnch03:Rg01:26:drift  2.51424    1.568  1.460   3.433    22.788    3.810  2.360  0.01122    2.500000       2000      4.448010   4.498833    9.407399 
   204    MEBT:MEBT_RF:Bnch03:Rg01:27:drift  2.52419    1.539  1.474   3.416    22.676    3.689  2.438  0.01075    2.500000       2000      4.403065   4.535244    9.356204 
   205    MEBT:MEBT_RF:Bnch03:Rg01:28:drift  2.53415    1.510  1.487   3.399    22.564    3.689  2.438  0.01075    2.500000       2000      4.358120   4.576443    9.305009 
   206    MEBT:MEBT_RF:Bnch03:Rg01:29:drift  2.54410    1.482  1.502   3.382    22.453    3.689  2.438  0.01075    2.500000       2000      4.313176   4.617642    9.253814 
   207    MEBT:MEBT_RF:Bnch03:Rg01:30:drift  2.55405    1.456  1.518   3.367    22.349    3.569  2.531  0.01028    2.500000       2000      4.271950   4.661552    9.203881 
   208    MEBT:MEBT_RF:Bnch03:Rg01:31:drift  2.56400    1.430  1.534   3.351    22.247    3.569  2.531  0.01028    2.500000       2000      4.230724   4.705462    9.153949 
   209    MEBT:MEBT_RF:Bnch03:Rg01:32:drift  2.57395    1.404  1.550   3.336    22.144    3.569  2.531  0.01028    2.500000       2000      4.189498   4.749372    9.104016 
   210    MEBT:MEBT_RF:Bnch03:Rg01:33:drift  2.58390    1.381  1.568   3.322    22.051    3.454  2.637  0.00983    2.500000       2000      4.150771   4.795950    9.055557 
   211    MEBT:MEBT_RF:Bnch03:Rg01:34:drift  2.59385    1.358  1.587   3.308    21.958    3.454  2.637  0.00983    2.500000       2000      4.112045   4.842527    9.007098 
   212    MEBT:MEBT_RF:Bnch03:Rg01:35:drift  2.60381    1.335  1.606   3.294    21.865    3.454  2.637  0.00983    2.500000       2000      4.073319   4.889105    8.958639 
   213    MEBT:MEBT_RF:Bnch03:Rg01:36:drift  2.61376    1.314  1.626   3.281    21.781    3.347  2.754  0.00940    2.500000       2000      4.037250   4.938141    8.911644 
   214    MEBT:MEBT_RF:Bnch03:Rg01:37:drift  2.62371    1.294  1.647   3.269    21.697    3.347  2.754  0.00940    2.500000       2000      4.001181   4.987178    8.864648 
   215    MEBT:MEBT_RF:Bnch03:Rg01:38:drift  2.63366    1.275  1.667   3.256    21.614    3.347  2.754  0.00940    2.500000       2000      3.965113   5.036214    8.817652 
   216    MEBT:MEBT_RF:Bnch03:Rg01:39:drift  2.64361    1.258  1.690   3.245    21.539    3.251  2.880  0.00899    2.500000       2000      3.931576   5.087660    8.772140 
   217    MEBT:MEBT_RF:Bnch03:Rg01:40:drift  2.65356    1.241  1.713   3.234    21.465    3.251  2.880  0.00899    2.500000       2000      3.898039   5.139105    8.726627 
   218    MEBT:MEBT_RF:Bnch03:Rg01:41:drift  2.66352    1.225  1.736   3.223    21.392    3.251  2.880  0.00899    2.500000       2000      3.864502   5.190551    8.681115 
   219    MEBT:MEBT_RF:Bnch03:Rg01:42:drift  2.67347    1.211  1.760   3.213    21.327    3.172  3.012  0.00863    2.500000       2000      3.835575   5.243654    8.636956 
   220    MEBT:MEBT_RF:Bnch03:Rg01:43:drift  2.68342    1.198  1.785   3.203    21.263    3.172  3.012  0.00863    2.500000       2000      3.806648   5.296756    8.592797 
   221    MEBT:MEBT_RF:Bnch03:Rg01:44:drift  2.69337    1.186  1.810   3.194    21.199    3.172  3.012  0.00863    2.500000       2000      3.777722   5.349859    8.548638 
   222    MEBT:MEBT_RF:Bnch03:Rg01:45:drift  2.70332    1.176  1.837   3.185    21.145    3.111  3.148  0.00830    2.500000       2000      3.767824   5.405147    8.505936 
   223    MEBT:MEBT_RF:Bnch03:Rg01:46:drift  2.71327    1.166  1.863   3.177    21.091    3.111  3.148  0.00830    2.500000       2000      3.766178   5.460436    8.463234 
   224    MEBT:MEBT_RF:Bnch03:Rg01:47:drift  2.72323    1.158  1.890   3.169    21.037    3.111  3.148  0.00830    2.500000       2000      3.764532   5.515724    8.420533 
   225    MEBT:MEBT_RF:Bnch03:Rg01:48:drift  2.73318    1.152  1.919   3.163    20.992    3.071  3.286  0.00803    2.500000       2000      3.765380   5.581906    8.379293 
   226    MEBT:MEBT_RF:Bnch03:Rg01:49:drift  2.74313    1.146  1.948   3.156    20.948    3.071  3.286  0.00803    2.500000       2000      3.766228   5.654829    8.338054 
   227    MEBT:MEBT_RF:Bnch03:Rg01:50:drift  2.75308    1.142  1.976   3.149    20.904    3.071  3.286  0.00803    2.500000       2000      3.767076   5.727751    8.296814 
   228    MEBT:MEBT_RF:Bnch03:Rg01:51:drift  2.76303    1.139  2.007   3.144    20.870    3.054  3.423  0.00782    2.500000       2000      3.770412   5.802965    8.257020 
   229    MEBT:MEBT_RF:Bnch03:Rg01:52:drift  2.77298    1.138  2.037   3.139    20.835    3.054  3.423  0.00782    2.500000       2000      3.773749   5.878179    8.217225 
   230    MEBT:MEBT_RF:Bnch03:Rg01:53:drift  2.78294    1.137  2.068   3.134    20.801    3.054  3.423  0.00782    2.500000       2000      3.777085   5.953393    8.177431 
   231    MEBT:MEBT_RF:Bnch03:Rg01:54:drift  2.79289    1.139  2.100   3.130    20.776    3.057  3.558  0.00767    2.500000       2000      3.782894   6.030455    8.139070 
   232    MEBT:MEBT_RF:Bnch03:Rg01:55:drift  2.80284    1.141  2.132   3.126    20.752    3.057  3.558  0.00767    2.500000       2000      3.788703   6.107516    8.108754 
   233    MEBT:MEBT_RF:Bnch03:Rg01:56:drift  2.81279    1.144  2.165   3.123    20.727    3.057  3.558  0.00767    2.500000       2000      3.794511   6.184577    8.089340 
   234    MEBT:MEBT_RF:Bnch03:Rg01:57:drift  2.82274    1.150  2.199   3.120    20.712    3.080  3.690  0.00758    2.500000       2000      3.802653   6.264004    8.073984 
   235    MEBT:MEBT_RF:Bnch03:Rg01:58:drift  2.83269    1.156  2.233   3.118    20.697    3.080  3.690  0.00758    2.500000       2000      3.810794   6.343430    8.058629 
   236    MEBT:MEBT_RF:Bnch03:Rg01:59:drift  2.84265    1.163  2.267   3.116    20.682    3.080  3.690  0.00758    2.500000       2000      3.967058   6.422857    8.043274 
   237    MEBT:MEBT_RF:Bnch03:Rg01:60:drift  2.85260    1.172  2.302   3.115    20.676    3.120  3.817  0.00755    2.500000       2000      4.153441   6.504514    8.029532 
   238    MEBT:MEBT_RF:Bnch03:Rg01:61:drift  2.86255    1.182  2.338   3.114    20.670    3.120  3.817  0.00755    2.500000       2000      4.339824   6.586170    8.015789 
   239    MEBT:MEBT_RF:Bnch03:Rg01:62:drift  2.87250    1.193  2.373   3.113    20.664    3.120  3.817  0.00755    2.500000       2000      4.526207   6.667827    8.002047 
   240                        MEBT_Mag:QV11  2.93350    1.453  2.280   3.120    20.709    7.870  6.786  0.00768    2.500000       2000      6.359738   6.281819    7.931962 
   241           MEBT:MEBT_Mag:QV11:1:drift  2.94339    1.527  2.214   3.122    20.724    7.870  6.786  0.00768    2.500000       2000      6.780907   6.077357    7.922134 
   242           MEBT:MEBT_Mag:QV11:2:drift  2.95328    1.603  2.150   3.126    20.748    7.987  6.672  0.00781    2.500000       2000      7.203175   5.875235    7.914021 
   243           MEBT:MEBT_Mag:QV11:3:drift  2.96317    1.679  2.086   3.129    20.771    7.987  6.672  0.00781    2.500000       2000      7.625443   5.673114    7.905908 
   244           MEBT:MEBT_Mag:QV11:4:drift  2.97306    1.756  2.022   3.133    20.795    7.987  6.672  0.00781    2.500000       2000      8.047711   5.470992    7.897795 
   245           MEBT:MEBT_Mag:QV11:5:drift  2.98294    1.833  1.959   3.138    20.826    8.101  6.559  0.00797    2.500000       2000      8.470776   5.271643    7.891264 
   246           MEBT:MEBT_Mag:QV11:6:drift  2.99283    1.911  1.896   3.142    20.858    8.101  6.559  0.00797    2.500000       2000      8.893841   5.072295    7.884733 
   247           MEBT:MEBT_Mag:QV11:7:drift  3.00272    1.990  1.833   3.147    20.891    8.101  6.559  0.00797    2.500000       2000      9.316906   4.872946    7.878202 
   248           MEBT:MEBT_Mag:QV11:8:drift  3.01261    2.069  1.772   3.153    20.929    8.192  6.467  0.00813    2.500000       2000      9.740333   4.676294    7.873024 
   249           MEBT:MEBT_Mag:QV11:9:drift  3.02250    2.148  1.711   3.159    20.968    8.192  6.467  0.00813    2.500000       2000     10.163760   4.479641    7.867845 
   250                        MEBT_Mag:QH12  3.08350    2.143  1.722   3.205    21.273    8.354  6.815  0.00876    2.500000       2000     10.383613   4.253834    7.848744 
   251           MEBT:MEBT_Mag:QH12:1:drift  3.09307    2.065  1.785   3.213    21.330    8.354  6.815  0.00876    2.500000       2000     10.040144   4.369375    7.847657 
   252           MEBT:MEBT_Mag:QH12:2:drift  3.10264    1.987  1.847   3.222    21.388    8.354  6.815  0.00876    2.500000       2000      9.696676   4.485368    7.864640 
   253           MEBT:MEBT_Mag:QH12:3:drift  3.11221    1.910  1.912   3.232    21.453    8.248  6.924  0.00905    2.500000       2000      9.353532   4.625651    7.929544 
   254           MEBT:MEBT_Mag:QH12:4:drift  3.12179    1.833  1.976   3.242    21.517    8.248  6.924  0.00905    2.500000       2000      9.010388   4.765933    7.994447 
   255           MEBT:MEBT_Mag:QH12:5:drift  3.13136    1.756  2.040   3.251    21.583    8.248  6.924  0.00905    2.500000       2000      8.667245   4.906216    8.059350 
   256           MEBT:MEBT_Mag:QH12:6:drift  3.14093    1.680  2.106   3.262    21.654    8.149  7.025  0.00933    2.500000       2000      8.325004   5.049213    8.125008 
   257           MEBT:MEBT_Mag:QH12:7:drift  3.15050    1.605  2.171   3.273    21.726    8.149  7.025  0.00933    2.500000       2000      7.982763   5.192210    8.190666 
   258                  MEBT_RF:Bnch04:Rg01  3.16550    1.500  2.293   3.238    21.495    6.494  9.483  0.02982    2.500000       2000      7.482902   5.464519    8.152143 
   259     MEBT:MEBT_RF:Bnch04:Rg01:1:drift  3.17507    1.443  2.383   3.183    21.128    6.494  9.483  0.02982    2.500000       2000      7.187225   5.669041    8.037324 
   260     MEBT:MEBT_RF:Bnch04:Rg01:2:drift  3.18464    1.385  2.473   3.128    20.762    6.494  9.483  0.02982    2.500000       2000      6.891547   5.873563    7.922504 
   261     MEBT:MEBT_RF:Bnch04:Rg01:3:drift  3.19421    1.329  2.564   3.074    20.402    6.387  9.591  0.02933    2.500000       2000      6.597612   6.083161    7.808926 
   262     MEBT:MEBT_RF:Bnch04:Rg01:4:drift  3.20379    1.273  2.655   3.020    20.043    6.387  9.591  0.02933    2.500000       2000      6.303677   6.309860    7.695348 
   263     MEBT:MEBT_RF:Bnch04:Rg01:5:drift  3.21336    1.218  2.746   2.966    19.685    6.387  9.591  0.02933    2.500000       2000      6.009742   6.536559    7.581770 
   264     MEBT:MEBT_RF:Bnch04:Rg01:6:drift  3.22293    1.165  2.838   2.912    19.332    6.299  9.679  0.02892    2.500000       2000      5.717977   6.764452    7.469643 
   265     MEBT:MEBT_RF:Bnch04:Rg01:7:drift  3.23250    1.112  2.930   2.859    18.980    6.299  9.679  0.02892    2.500000       2000      5.426212   6.992345    7.357516 
   266                        MEBT_Mag:QV13  3.29350    1.046  2.836   2.533    16.812    4.629  12.622  0.02747    2.500000       2000      4.743977   6.809472    6.674618 
   267           MEBT:MEBT_Mag:QV13:1:drift  3.30283    1.077  2.719   2.485    16.492    4.629  12.622  0.02747    2.500000       2000      4.809872   6.533420    6.571640 
   268           MEBT:MEBT_Mag:QV13:2:drift  3.31217    1.109  2.602   2.437    16.173    4.629  12.622  0.02747    2.500000       2000      4.875767   6.257368    6.468663 
   269           MEBT:MEBT_Mag:QV13:3:drift  3.32150    1.143  2.486   2.390    15.863    4.730  12.491  0.02684    2.500000       2000      4.942244   5.982334    6.401078 
   270           MEBT:MEBT_Mag:QV13:4:drift  3.33083    1.177  2.370   2.343    15.555    4.730  12.491  0.02684    2.500000       2000      5.008721   5.707300    6.343779 
   271           MEBT:MEBT_Mag:QV13:5:drift  3.34017    1.212  2.254   2.297    15.247    4.730  12.491  0.02684    2.500000       2000      5.075198   5.440430    6.286480 
   272           MEBT:MEBT_Mag:QV13:6:drift  3.34950    1.250  2.139   2.252    14.949    4.853  12.341  0.02614    2.500000       2000      5.142301   5.181388    6.230352 
   273           MEBT:MEBT_Mag:QV13:7:drift  3.35883    1.287  2.025   2.207    14.652    4.853  12.341  0.02614    2.500000       2000      5.241891   4.922346    6.174223 
   274           MEBT:MEBT_Mag:QV13:8:drift  3.36817    1.326  1.911   2.163    14.357    4.853  12.341  0.02614    2.500000       2000      5.387076   4.663305    6.118095 
   275           MEBT:MEBT_Mag:QV13:9:drift  3.37750    1.366  1.798   2.120    14.071    4.969  12.201  0.02551    2.500000       2000      5.533669   4.412602    6.063006 
   276                        MEBT_Mag:QH14  3.43850    1.451  1.300   1.856    12.320    2.834  5.306  0.02398    2.500000       2000      5.718389   3.407475    5.708187 
   277           MEBT:MEBT_Mag:QH14:1:drift  3.44823    1.438  1.258   1.819    12.073    2.701  5.076  0.02292    2.500000       2000      5.624352   3.335535    5.654283 
   278           MEBT:MEBT_Mag:QH14:2:drift  3.45795    1.425  1.216   1.782    11.828    2.701  5.076  0.02292    2.500000       2000      5.530314   3.263595    5.600379 
   279           MEBT:MEBT_Mag:QH14:3:drift  3.46768    1.413  1.174   1.745    11.585    2.701  5.076  0.02292    2.500000       2000      5.436276   3.191655    5.546474 
   280           MEBT:MEBT_Mag:QH14:4:drift  3.47740    1.403  1.136   1.712    11.363    2.591  4.829  0.02177    2.500000       2000      5.344105   3.124428    5.494341 
   281           MEBT:MEBT_Mag:QH14:5:drift  3.48713    1.394  1.099   1.679    11.143    2.591  4.829  0.02177    2.500000       2000      5.251934   3.057200    5.442207 
   282           MEBT:MEBT_Mag:QH14:6:drift  3.49685    1.386  1.063   1.646    10.926    2.591  4.829  0.02177    2.500000       2000      5.159763   2.989973    5.390074 
   283           MEBT:MEBT_Mag:QH14:7:drift  3.50658    1.381  1.031   1.617    10.732    2.524  4.571  0.02056    2.500000       2000      5.069748   2.927683    5.339604 
   284           MEBT:MEBT_Mag:QH14:8:drift  3.51630    1.376  0.999   1.588    10.541    2.524  4.571  0.02056    2.500000       2000      4.979733   2.865394    5.289134 
   285           MEBT:MEBT_Mag:QH14:9:drift  3.52603    1.371  0.969   1.560    10.354    2.524  4.571  0.02056    2.500000       2000      4.895885   2.803104    5.238664 
   286          MEBT:MEBT_Mag:QH14:10:drift  3.53575    1.371  0.944   1.535    10.192    2.522  4.324  0.01932    2.500000       2000      4.858816   2.777314    5.190312 
   287          MEBT:MEBT_Mag:QH14:11:drift  3.54548    1.371  0.919   1.512    10.033    2.522  4.324  0.01932    2.500000       2000      4.821748   2.766055    5.141960 
   288          MEBT:MEBT_Mag:QH14:12:drift  3.55520    1.371  0.897   1.488    9.879    2.522  4.324  0.01932    2.500000       2000      4.784680   2.754796    5.093608 
   289          MEBT:MEBT_Mag:QH14:13:drift  3.56493    1.375  0.879   1.469    9.752    2.598  4.120  0.01817    2.500000       2000      4.750453   2.748781    5.047154 
   290          MEBT:MEBT_Mag:QH14:14:drift  3.57465    1.380  0.863   1.451    9.629    2.598  4.120  0.01817    2.500000       2000      4.716226   2.742767    5.000700 
   291          MEBT:MEBT_Mag:QH14:15:drift  3.58438    1.385  0.848   1.433    9.510    2.598  4.120  0.01817    2.500000       2000      4.681999   2.736752    4.954246 
   292          MEBT:MEBT_Mag:QH14:16:drift  3.59410    1.395  0.840   1.419    9.421    2.753  3.991  0.01717    2.500000       2000      4.650806   2.735591    4.909626 
   293          MEBT:MEBT_Mag:QH14:17:drift  3.60383    1.404  0.833   1.406    9.336    2.753  3.991  0.01717    2.500000       2000      4.619614   2.734431    4.865006 
   294          MEBT:MEBT_Mag:QH14:18:drift  3.61355    1.415  0.827   1.394    9.256    2.753  3.991  0.01717    2.500000       2000      4.588421   2.733270    4.820387 
   295          MEBT:MEBT_Mag:QH14:19:drift  3.62328    1.428  0.827   1.386    9.200    2.923  3.967  0.01659    2.500000       2000      4.559791   2.735866    4.777490 
   296          MEBT:MEBT_Mag:QH14:20:drift  3.63300    1.443  0.829   1.378    9.149    2.923  3.967  0.01659    2.500000       2000      4.531160   2.738462    4.734592 
